Time,AccV,AccML,AccAP,StartHesitation,Turn,Walking
0,-9.81569053823509,0.415705352058707,-1.35187306882125,0,0,0
1,-9.8125024710239,0.412723580138806,-1.35782221032348,0,0,0
2,-9.80850627940037,0.407473229843204,-1.35633342001072,0,0,0
3,-9.81538447032043,0.406783862169277,-1.35411386532057,0,0,0
4,-9.81984847939129,0.404643249584269,-1.35114724319649,0,0,0
5,-9.81385530143255,0.406766569809643,-1.34815989311725,0,0,0
6,-9.81397782351391,0.413552508306846,-1.35633505998431,0,0,0
7,-9.81398130613399,0.413549788278655,-1.35856691007583,0,0,0
8,-9.81232514115597,0.408284259186723,-1.36080212784651,0,0,0
9,-9.81816634882377,0.40016747200236,-1.36379613034958,0,0,0
10,-9.8166962338205,0.400099146838389,-1.3608186649918,0,0,0
11,-9.81765928753189,0.399168519181929,-1.35933568211526,0,0,0
12,-9.81843450665984,0.403761498453392,-1.35709879239968,0,0,0
13,-9.82089300887878,0.411300020289822,-1.35858174937194,0,0,0
14,-9.81929316636383,0.409813645678945,-1.35783656567219,0,0,0
15,-9.81248428090864,0.407380481952477,-1.3660128119316,0,0,0
16,-9.81238708394515,0.407466298381334,-1.37345090180982,0,0,0
17,-9.81230811126209,0.402940223805717,-1.36973667396963,0,0,0
18,-9.81533081850354,0.409129559093033,-1.36601289419832,0,0,0
19,-9.81097038228937,0.410414701267901,-1.3734455566235,0,0,0
20,-9.80558902939504,0.412680859905532,-1.38012862447179,0,0,0
21,-9.81270998252551,0.417139240542078,-1.37418501282527,0,0,0
22,-9.81260756849657,0.417993850021502,-1.37046292341993,0,0,0
23,-9.81784894972353,0.417381219272573,-1.3630319382301,0,0,0
24,-9.81856087432164,0.418200620870207,-1.35931175116329,0,0,0
25,-9.81929526423834,0.416703590368324,-1.35857082819975,0,0,0
26,-9.81618715608741,0.415183608440306,-1.36526276760723,0,0,0
27,-9.81620090813824,0.412109361904247,-1.37047480217695,0,0,0
28,-9.81777635629484,0.412085536553953,-1.37122183126341,0,0,0
29,-9.81696218717375,0.415184094525861,-1.37493529596134,0,0,0
30,-9.81710352523913,0.418122234362365,-1.36451773192608,0,0,0
31,-9.81608804031351,0.412972098052464,-1.36005718011202,0,0,0
32,-9.81774035812249,0.41058440066261,-1.36378417172912,0,0,0
33,-9.81842695549557,0.403002774121611,-1.36007551413647,0,0,0
34,-9.81292033865745,0.400783824488167,-1.36825130884427,0,0,0
35,-9.81448242835781,0.400005855767365,-1.36825530729186,0,0,0
36,-9.81758374969518,0.404594644177318,-1.36081503164688,0,0,0
37,-9.81810149308686,0.400223038672227,-1.35709988692752,0,0,0
38,-9.81748404586063,0.401618917128899,-1.36304985842143,0,0,0
39,-9.81702360228445,0.405176144120106,-1.37643799801409,0,0,0
40,-9.81171754326168,0.408907712145264,-1.38088808675562,0,0,0
41,-9.81039839632582,0.417896844670377,-1.38087538166683,0,0,0
42,-9.81350360136265,0.418654440490003,-1.38013596571136,0,0,0
43,-9.81257039859648,0.414964392753014,-1.37790610833324,0,0,0
44,-9.81626830362592,0.405160244509308,-1.37941261462237,0,0,0
45,-9.81885056175089,0.401013358188763,-1.377186060198,0,0,0
46,-9.81739962135204,0.403223976934011,-1.36304660971092,0,0,0
47,-9.81893692311994,0.404764194923348,-1.35858344807606,0,0,0
48,-9.81604586985598,0.403819526781125,-1.35709383146921,0,0,0
49,-9.81913347491487,0.399998283217077,-1.35710458028466,0,0,0
50,-9.81300882547484,0.399940251470403,-1.36304599121627,0,0,0
51,-9.81079596224944,0.406737716602201,-1.37047294305539,0,0,0
52,-9.81550310255894,0.415871707483992,-1.37121296397079,0,0,0
53,-9.81177656949454,0.420340973268028,-1.37120151173791,0,0,0
54,-9.81641982811226,0.424937080588594,-1.37789865276901,0,0,0
55,-9.81938896587718,0.413561933515881,-1.38015047393712,0,0,0
56,-9.81549421169662,0.412050531253868,-1.36973037326349,0,0,0
57,-9.8154130956135,0.410589599005063,-1.36824360781195,0,0,0
58,-9.81535172556412,0.410642496570806,-1.36377920516881,0,0,0
59,-9.81832372163417,0.409984840213799,-1.36304021605852,0,0,0
60,-9.81540613037623,0.410595039059188,-1.36377990947973,0,0,0
61,-9.81467968750181,0.409022386446158,-1.36601311867288,0,0,0
62,-9.81683885938815,0.414525752532789,-1.37344690083633,0,0,0
63,-9.81606788676133,0.41375745688724,-1.37419058406051,0,0,0
64,-9.81180156399269,0.411130985203817,-1.37642233313251,0,0,0
65,-9.81007859360117,0.41204957713949,-1.37790410139345,0,0,0
66,-9.81470407694057,0.410532589098136,-1.3660112779021,0,0,0
67,-9.81538406256373,0.409083015655904,-1.36526964970361,0,0,0
68,-9.81832836512183,0.409981213514057,-1.3660160124789,0,0,0
69,-9.81839792268096,0.401496205575321,-1.35710155354232,0,0,0
70,-9.81845326705462,0.408339529653285,-1.35709256859036,0,0,0
71,-9.81840658724344,0.412209058883559,-1.35783051298248,0,0,0
72,-9.81754944346706,0.412282650420534,-1.36526741125963,0,0,0
73,-9.81154679723372,0.409820583469992,-1.36823789215584,0,0,0
74,-9.80598794842541,0.404583945812662,-1.37418550263182,0,0,0
75,-9.80771031830984,0.402901313191141,-1.38014414747658,0,0,0
76,-9.80847857984312,0.407499819106632,-1.37344355532301,0,0,0
77,-9.81770162881752,0.411384242681093,-1.36601439619203,0,0,0
78,-9.81478072787692,0.415060477025879,-1.36823760568127,0,0,0
79,-9.81758544209818,0.413783815926638,-1.37270505841901,0,0,0
80,-9.8160136985627,0.406913065146673,-1.37494352540527,0,0,0
81,-9.81226724460253,0.406805168028426,-1.37419435501976,0,0,0
82,-9.81209572914572,0.403890463120206,-1.36526923386624,0,0,0
83,-9.81614980727595,0.409090755151805,-1.36899058429248,0,0,0
84,-9.81626849151113,0.409752767310018,-1.36750317615659,0,0,0
85,-9.81250285489779,0.407365975123431,-1.37791602229078,0,0,0
86,-9.81848036666084,0.404490302462673,-1.37867243184915,0,0,0
87,-9.81848403574774,0.409080124162259,-1.36899484869309,0,0,0
88,-9.81833609366657,0.413803342168255,-1.36675465402189,0,0,0
89,-9.81454684881018,0.41373381787152,-1.37344426331214,0,0,0
90,-9.81381885165976,0.41599052010217,-1.37046452093948,0,0,0
91,-9.81154563636132,0.409821490145303,-1.36749394274227,0,0,0
92,-9.81448494012868,0.404596607301337,-1.35783378703781,0,0,0
93,-9.81755024965957,0.406155009536285,-1.35858063957357,0,0,0
94,-9.81469903781391,0.414364638044433,-1.35856647349728,0,0,0
95,-9.81028030891167,0.417999084940839,-1.37492235853646,0,0,0
96,-9.80548333139403,0.416601568185889,-1.37789004276767,0,0,0
97,-9.80858078204379,0.413537062212742,-1.37641198982199,0,0,0
98,-9.812934236973,0.410728106544377,-1.38014040104793,0,0,0
99,-9.81402020094063,0.414284036055185,-1.3756768403921,0,0,0
100,-9.81625374469593,0.414361983522484,-1.38088733711576,0,0,0
101,-9.81778465929786,0.415142540972802,-1.38014483896121,0,0,0
102,-9.81846562660652,0.410628717069852,-1.37643179866913,0,0,0
103,-9.8182447363957,0.40392943400775,-1.37495076493139,0,0,0
104,-9.81751463846155,0.399296215536013,-1.37123677048469,0,0,0
105,-9.8190722643675,0.401585169686864,-1.37198033099441,0,0,0
106,-9.81437187129127,0.399337395178079,-1.37495035744084,0,0,0
107,-9.81458288315915,0.405279804165108,-1.37792021094903,0,0,0
108,-9.81326182665584,0.411971688642193,-1.36526382007471,0,0,0
109,-9.8140560304402,0.414251067766946,-1.36377434423469,0,0,0
110,-9.80486451251172,0.414934808784744,-1.37938072760136,0,0,0
111,-9.80242653733983,0.411208321515311,-1.38681984111061,0,0,0
112,-9.79955517548504,0.410248144345992,-1.39797740962118,0,0,0
113,-9.80280730015129,0.410876098274028,-1.38682483813866,0,0,0
114,-9.80803650669709,0.409508354061194,-1.37939475734058,0,0,0
115,-9.80475514778968,0.404310470771782,-1.38385802398213,0,0,0
116,-9.80564342628654,0.412633391622048,-1.38012933556993,0,0,0
117,-9.81569476309113,0.4164716604662,-1.38162947493763,0,0,0
118,-9.81789986238053,0.415807213988542,-1.37642558913843,0,0,0
119,-9.81635501500234,0.415037544015744,-1.36824068382941,0,0,0
120,-9.81862630377442,0.417379892015693,-1.37419237466734,0,0,0
121,-9.81755716142884,0.414575529337527,-1.38163081183413,0,0,0
122,-9.81760325213677,0.409941740411116,-1.38833329965492,0,0,0
123,-9.81009273352935,0.405146948905949,-1.38758515560672,0,0,0
124,-9.8115183274664,0.406019652931671,-1.38907307770772,0,0,0
125,-9.81541384927351,0.412887875891711,-1.38014333108401,0,0,0
126,-9.81609111580668,0.4152685958135,-1.37344479445702,0,0,0
127,-9.81545664518817,0.4128494740288,-1.37270454497447,0,0,0
128,-9.8110000010252,0.412685434204608,-1.36897909344699,0,0,0
129,-9.81098838131819,0.411165265511728,-1.37716438793751,0,0,0
130,-9.80692713073647,0.41133304759874,-1.38385044791642,0,0,0
131,-9.80920094633407,0.406781755929303,-1.39204368103112,0,0,0
132,-9.81074038852035,0.405256804717704,-1.38535306505655,0,0,0
133,-9.81697558588305,0.405983205338628,-1.37271661641442,0,0,0
134,-9.81173148471637,0.410426067485266,-1.37419069294306,0,0,0
135,-9.81469379704422,0.412074842723008,-1.37865587716196,0,0,0
136,-9.81941415582636,0.407415390278468,-1.38908667061997,0,0,0
137,-9.81778505729593,0.411314115058822,-1.38461385219792,0,0,0
138,-9.81625785575702,0.405168404600646,-1.37271705879533,0,0,0
139,-9.82587026466958,0.406325659908549,-1.36826432155692,0,0,0
140,-9.82052456531032,0.405495517597785,-1.35932955085701,0,0,0
141,-9.81665282094071,0.410857783570727,-1.36303481168895,0,0,0
142,-9.81142308525018,0.412990680531419,-1.36228050415856,0,0,0
143,-9.80641169056176,0.417231923016782,-1.37342874061275,0,0,0
144,-9.81088945181351,0.412017105054068,-1.37567414838034,0,0,0
145,-9.81232880491188,0.411344887137059,-1.36674933851764,0,0,0
146,-9.8117980922087,0.412662933299501,-1.358565676841,0,0,0
147,-9.8154603182417,0.417439381779394,-1.36302697220555,0,0,0
148,-9.81323413479044,0.413527541957887,-1.36674917443177,0,0,0
149,-9.81305659137703,0.41598006060615,-1.36897543737035,0,0,0
150,-9.8078394276144,0.415039540176534,-1.37268921598758,0,0,0
151,-9.80561788707264,0.412653338495443,-1.36376243489878,0,0,0
152,-9.80543262862436,0.411283706507932,-1.36525006097012,0,0,0
153,-9.79694303590513,0.410495763877981,-1.35928493790604,0,0,0
154,-9.81083621160156,0.412063663354718,-1.37641738854407,0,0,0
155,-9.82696167034184,0.412176280554749,-1.37867627382669,0,0,0
156,-9.82302271855441,0.417596001477848,-1.37419736450662,0,0,0
157,-9.82151816882736,0.412197085375987,-1.36899520458375,0,0,0
158,-9.82456025196447,0.412244363521964,-1.3704878479426,0,0,0
159,-9.81905712558838,0.411552079984963,-1.3652707036148,0,0,0
160,-9.81461849724151,0.412138627807417,-1.36526407722936,0,0,0
161,-9.81710705234773,0.408164488789256,-1.36378785979948,0,0,0
162,-9.81458212974678,0.402981575838247,-1.366020481756,0,0,0
163,-9.81538776423556,0.402188611479539,-1.3682551443238,0,0,0
164,-9.81139096104065,0.407658304277115,-1.3615437018901,0,0,0
165,-9.8131450753619,0.415136330332508,-1.36377012486908,0,0,0
166,-9.81931094163611,0.417455975367216,-1.36080175697596,0,0,0
167,-9.81479931294888,0.416575213058174,-1.36451601475796,0,0,0
168,-9.81620090813824,0.412109361904247,-1.37047480217695,0,0,0
169,-9.814524600614,0.409158390089261,-1.37121864672941,0,0,0
170,-9.81765146852596,0.41525654099025,-1.36452048549945,0,0,0
171,-9.81832662955749,0.410747206039169,-1.35708770281884,0,0,0
172,-9.81685244498122,0.409917373625967,-1.35931880103733,0,0,0
173,-9.81361016348843,0.410046315351788,-1.36898257364289,0,0,0
174,-9.81371297395361,0.405363301705479,-1.37717365558795,0,0,0
175,-9.81304442849743,0.405269765227431,-1.36601464343906,0,0,0
176,-9.81753148796002,0.401576944100563,-1.35858686404037,0,0,0
177,-9.81724163061004,0.404126811201462,-1.35857989018081,0,0,0
178,-9.81659747146377,0.404014245795296,-1.36304379936653,0,0,0
179,-9.81455287955749,0.408366710879066,-1.36229288154715,0,0,0
180,-9.81464404779168,0.413647938583945,-1.36600618585411,0,0,0
181,-9.8055392874332,0.414253959583979,-1.36747893255377,0,0,0
182,-9.81699046758621,0.414392389910572,-1.36600952865373,0,0,0
183,-9.81535325705741,0.418297640986633,-1.35632910454508,0,0,0
184,-9.81788826461072,0.41734551621021,-1.35336128786836,0,0,0
185,-9.8169887318908,0.415158375044776,-1.35708121159939,0,0,0
186,-9.81688554688068,0.41218541982966,-1.35708419161341,0,0,0
187,-9.81436197472967,0.410064934894116,-1.36377612235911,0,0,0
188,-9.80939473074902,0.417330318758814,-1.37194487734629,0,0,0
189,-9.81412048635984,0.418023835867746,-1.36600159334722,0,0,0
190,-9.81759688457183,0.412240624661388,-1.36080442156966,0,0,0
191,-9.81822441539365,0.403180668306415,-1.36974404159465,0,0,0
192,-9.81818005786219,0.407048390679167,-1.37196987154247,0,0,0
193,-9.81788226211356,0.411228261755293,-1.37717577163209,0,0,0
194,-9.82389147943494,0.417513292450869,-1.37419996784478,0,0,0
195,-9.82367232891675,0.411577348349933,-1.36602247351875,0,0,0
196,-9.82445555773648,0.403145656711485,-1.36231614933873,0,0,0
197,-9.82201482413093,0.403249285980261,-1.36379837863796,0,0,0
198,-9.81173808908582,0.404294060493993,-1.37122366934078,0,0,0
199,-9.81445469915602,0.411516838782843,-1.37270236770832,0,0,0
200,-9.81243448972974,0.417379410217235,-1.37194962125731,0,0,0
201,-9.81479329371802,0.423471605423392,-1.36004262541825,0,0,0
202,-9.81526825299901,0.41913869002916,-1.3637662633837,0,0,0
203,-9.8070721407851,0.407376761488584,-1.3764184000744,0,0,0
204,-9.80452808626251,0.401444092017329,-1.3741882294404,0,0,0
205,-9.80994619736075,0.404506649958098,-1.37121776061546,0,0,0
206,-9.81548242481226,0.408996276907464,-1.35857550648916,0,0,0
207,-9.81712929604265,0.412739776856103,-1.3660134851861,0,0,0
208,-9.81093126569277,0.41504296521201,-1.37120676848852,0,0,0
209,-9.80648390092816,0.414871649661221,-1.37343291845476,0,0,0
210,-9.80847122432253,0.411333704602357,-1.36451085577228,0,0,0
211,-9.81306399470493,0.403720291480665,-1.35932163913678,0,0,0
212,-9.81378636970174,0.404531466454253,-1.36229700119747,0,0,0
213,-9.81299525467808,0.406077745647408,-1.36154932136131,0,0,0
214,-9.8135714698776,0.400890917608845,-1.36825108261821,0,0,0
215,-9.81385006085512,0.404476785577964,-1.36824930509711,0,0,0
216,-9.81134721754315,0.400805782009845,-1.36899217989499,0,0,0
217,-9.81164438627253,0.405906361846397,-1.36526881116061,0,0,0
218,-9.81088016483049,0.412024358459568,-1.36972255060405,0,0,0
219,-9.81161357579013,0.413591593723032,-1.37195303725161,0,0,0
220,-9.81079400549801,0.412866241219774,-1.3764157585864,0,0,0
221,-9.81058746078034,0.40385685068433,-1.37270634988073,0,0,0
222,-9.81453081162451,0.406854680076603,-1.3637826211631,0,0,0
223,-9.81608031039715,0.409149992035442,-1.35931853545399,0,0,0
224,-9.81528607176882,0.416825830489163,-1.36376972896984,0,0,0
225,-9.81533351062636,0.416783782036694,-1.35930674053843,0,0,0
226,-9.81622570570071,0.411320396276838,-1.35931717920142,0,0,0
227,-9.81826060217334,0.409274458762273,-1.36527227884922,0,0,0
228,-9.8174317403808,0.408556330911412,-1.36378341138198,0,0,0
229,-9.82202121466999,0.404008931780824,-1.36007771271357,0,0,0
230,-9.82067211630922,0.404600841675552,-1.35710072845623,0,0,0
231,-9.82072513798858,0.41144602763807,-1.3556038439983,0,0,0
232,-9.81834985848285,0.412258337565874,-1.3563419129159,0,0,0
233,-9.81978647148086,0.413887148265994,-1.35708499005782,0,0,0
234,-9.81918667209903,0.409906738459048,-1.35932306143089,0,0,0
235,-9.81751366514291,0.403889683358527,-1.35858340075681,0,0,0
236,-9.81687451291419,0.411429404428429,-1.35782906142138,0,0,0
237,-9.81739164620112,0.417778381571067,-1.34889130216219,0,0,0
238,-9.81629267323473,0.419683985731664,-1.351122905505,0,0,0
239,-9.81432790410678,0.412390466134929,-1.35335738660356,0,0,0
240,-9.81446828109552,0.406908466285512,-1.35857427313956,0,0,0
241,-9.81744103909471,0.410078357327432,-1.35411024022011,0,0,0
242,-9.8138843002011,0.418228319868526,-1.35409558654837,0,0,0
243,-9.81052260066296,0.415397093499723,-1.35334707505404,0,0,0
244,-9.81517109855935,0.410798471995394,-1.35261786491106,0,0,0
245,-9.81510587527525,0.403198038493308,-1.35411566622381,0,0,0
246,-9.81750902165332,0.403893310059773,-1.35560760310254,0,0,0
247,-9.81602322722095,0.403072581836358,-1.35039920436078,0,0,0
248,-9.81648151535283,0.401051151147461,-1.35486334707429,0,0,0
249,-9.81878263318073,0.398772478914277,-1.35710221224168,0,0,0
250,-9.81426364778716,0.400196388114896,-1.36750853441035,0,0,0
251,-9.81281269220917,0.400877738089146,-1.36899384543896,0,0,0
252,-9.81913034169488,0.406127586626527,-1.36230346226854,0,0,0
253,-9.8190493978246,0.407729962441146,-1.36453206144228,0,0,0
254,-9.81852545085713,0.415934399116657,-1.36005846205503,0,0,0
255,-9.8161906387046,0.415180888414371,-1.36749461584793,0,0,0
256,-9.81322426181779,0.412770627279771,-1.36823799487818,0,0,0
257,-9.81394547665299,0.413582753333141,-1.37046940346107,0,0,0
258,-9.81544794425549,0.41362089921713,-1.35931252958791,0,0,0
259,-9.81760309774722,0.409936899893064,-1.35336839170656,0,0,0
260,-9.81840060649752,0.409150240667006,-1.35039539917766,0,0,0
261,-9.81603947944124,0.403059888376733,-1.36081450046929,0,0,0
262,-9.80854382979437,0.405145070039393,-1.36898403288477,0,0,0
263,-9.80602782954118,0.403783213613493,-1.37269923402549,0,0,0
264,-9.80753958052086,0.40381410602569,-1.36749396440087,0,0,0
265,-9.81589038252064,0.407783918808253,-1.35783037193482,0,0,0
266,-9.81849217295947,0.410603020279124,-1.35857770749521,0,0,0
267,-9.81860992540053,0.404374318024612,-1.35709997652057,0,0,0
268,-9.81768286714567,0.406806174004475,-1.36602062374759,0,0,0
269,-9.81462567914508,0.405241439759833,-1.37048142078287,0,0,0
270,-9.81312009956921,0.412861937401634,-1.37121238018797,0,0,0
271,-9.81699453625519,0.415153841666339,-1.36080096020957,0,0,0
272,-9.81910649166601,0.415336727359811,-1.35782661363141,0,0,0
273,-9.81916884873341,0.412219518397541,-1.35931959778737,0,0,0
274,-9.81838509406794,0.40993194592675,-1.36750461654206,0,0,0
275,-9.8151314144468,0.403178091652996,-1.37048253974953,0,0,0
276,-9.81691653584259,0.406034266414098,-1.36974010830588,0,0,0
277,-9.81690179909423,0.412172726375298,-1.36749948340332,0,0,0
278,-9.81844124827608,0.410647757259289,-1.36080885450637,0,0,0
279,-9.81619840852945,0.409047838890363,-1.36527154060164,0,0,0
280,-9.81376023322025,0.402257991295202,-1.3689953098655,0,0,0
281,-9.816006952545,0.400026774813291,-1.3712334781374,0,0,0
282,-9.81840314112895,0.400727507802707,-1.36826172900787,0,0,0
283,-9.81747145296969,0.404692220427346,-1.35858177824358,0,0,0
284,-9.81913905385538,0.406885411679544,-1.36007069271253,0,0,0
285,-9.82356664362423,0.405542795667403,-1.36082219297445,0,0,0
286,-9.81532791064383,0.408367196964621,-1.37196540990126,0,0,0
287,-9.80776569521119,0.399789709546159,-1.37717344972842,0,0,0
288,-9.80865204397057,0.404286048255147,-1.37642587259378,0,0,0
289,-9.81161880539464,0.414352142500821,-1.36748842037581,0,0,0
290,-9.81240277238282,0.409747922528442,-1.36005704010453,0,0,0
291,-9.81438872116462,0.401618145929639,-1.36230046145747,0,0,0
292,-9.81227327396309,0.40143818123831,-1.36304296446585,0,0,0
293,-9.81530973301606,0.404553292175866,-1.36453122232097,0,0,0
294,-9.8144723384037,0.406140660410528,-1.3689904810098,0,0,0
295,-9.81742709689699,0.408559957608147,-1.36080761742936,0,0,0
296,-9.81835218022668,0.412256524216003,-1.35782981112609,0,0,0
297,-9.81443071520009,0.407707395657673,-1.36154844579359,0,0,0
298,-9.81063507974247,0.40687822186229,-1.37195871947039,0,0,0
299,-9.81225367736077,0.412942789884811,-1.37269767699132,0,0,0
300,-9.81688612163816,0.411420337675313,-1.36526855555704,0,0,0
301,-9.81300744951697,0.406832854373328,-1.3615484009669,0,0,0
302,-9.81904050986765,0.403908789035868,-1.36304946919371,0,0,0
303,-9.81750495292122,0.403131854606673,-1.36081616939191,0,0,0
304,-9.81823411251172,0.400874267916961,-1.36453986362073,0,0,0
305,-9.81449637006018,0.401524225900461,-1.36155791901373,0,0,0
306,-9.81229185903505,0.402952917270605,-1.35932137354253,0,0,0
307,-9.8160359968226,0.403062608403796,-1.35858265130318,0,0,0
308,-9.8183256908995,0.403856345404139,-1.35709738940529,0,0,0
309,-9.81768849559277,0.403738345442316,-1.36602501048684,0,0,0
310,-9.8177843060747,0.409015868736526,-1.37271412087147,0,0,0
311,-9.81473659249284,0.41203644501767,-1.37121708734487,0,0,0
312,-9.81853996738201,0.416687690791236,-1.3615454411092,0,0,0
313,-9.81918916967907,0.412968280396279,-1.36452632328791,0,0,0
314,-9.8182737811677,0.406965297185195,-1.3622999485491,0,0,0
315,-9.8137900319526,0.407592075886049,-1.36824421127233,0,0,0
316,-9.8166985142218,0.410052484379269,-1.36526828156747,0,0,0
317,-9.81931871655692,0.411322934254553,-1.3585786752494,0,0,0
318,-9.81780986723639,0.412054392769408,-1.35783143256839,0,0,0
319,-9.81687491020963,0.407600978055422,-1.36229806355265,0,0,0
320,-9.81811078005833,0.40021578527575,-1.36305147730051,0,0,0
321,-9.81851834787843,0.401392315903767,-1.36454246606706,0,0,0
322,-9.81834467545357,0.401542711043321,-1.35784480208939,0,0,0
323,-9.81840622393804,0.404553142910579,-1.3660245708834,0,0,0
324,-9.81842458644431,0.41295963423292,-1.3615493396559,0,0,0
325,-9.81835119661188,0.415320827816432,-1.36080122284204,0,0,0
326,-9.81849757868023,0.414426909091811,-1.35782845366872,0,0,0
327,-9.81826020494307,0.413102949398447,-1.36080328095666,0,0,0
328,-9.81817814545152,0.404751015403649,-1.35932621089681,0,0,0
