Time,AccV,AccML,AccAP,StartHesitation,Turn,Walking
0,-7.9083907847003,0.433588256820623,-5.86921691595086,0,0,0
1,-7.90942674789073,0.439404608273199,-5.86475964463522,0,0,0
2,-7.90711145640065,0.440178833163145,-5.85805687668251,0,0,0
3,-7.91566955019055,0.443140062347317,-5.85882038531545,0,0,0
4,-7.91409643016327,0.449348309894841,-5.85731253863189,0,0,0
5,-7.9088515023757,0.456102287292857,-5.85878135616676,0,0,0
6,-7.90365679223999,0.457389829357617,-5.85208309184815,0,0,0
7,-7.90289971105097,0.458139644326319,-5.8461292078169,0,0,0
8,-7.90900505752556,0.456670062298532,-5.85432677188019,0,0,0
9,-7.91048729543429,0.454431022505612,-5.85358793159641,0,0,0
10,-7.91713223734742,0.447088424147302,-5.8543466974004,0,0,0
11,-7.92004974626229,0.441901701943143,-5.85435534119884,0,0,0
12,-7.92530165448042,0.435142388607178,-5.85735035268172,0,0,0
13,-7.92541526903206,0.434996516389109,-5.85884592452378,0,0,0
14,-7.92830380462107,0.42985145805307,-5.86405982950247,0,0,0
15,-7.92750967516588,0.432196980089344,-5.86628270853505,0,0,0
16,-7.92877596198424,0.416368024918574,-5.86779234533664,0,0,0
17,-7.92645189608102,0.414836933506086,-5.85514310974079,0,0,0
18,-7.90963217819099,0.451454778827193,-5.84763610727002,0,0,0
19,-7.90089433307858,0.475468560442649,-5.84238462707715,0,0,0
20,-7.9095089969262,0.489927299454433,-5.85725963725314,0,0,0
21,-7.91682626649626,0.475786478037938,-5.87216332679799,0,0,0
22,-7.9136486877523,0.464360236940756,-5.87738273555881,0,0,0
23,-7.90586214635406,0.459854712880576,-5.87588080198182,0,0,0
24,-7.9037292774358,0.456549692403285,-5.88258942639931,0,0,0
25,-7.90302110398282,0.463414527503019,-5.89299046154479,0,0,0
26,-7.9022677330658,0.470334040299094,-5.89818112085735,0,0,0
27,-7.90763383245051,0.467268709015172,-5.88778517397379,0,0,0
28,-7.91267869742765,0.456906713973372,-5.86845799341008,0,0,0
29,-7.90713525803294,0.442453333874569,-5.84987042861534,0,0,0
30,-7.90771057187457,0.427303549770531,-5.86402802165353,0,0,0
31,-7.90676540727157,0.414441792159405,-5.87817794342207,0,0,0
32,-7.90824965409953,0.423742560975657,-5.85658392211721,0,0,0
33,-7.90993260812887,0.430481110181219,-5.84319161316421,0,0,0
34,-7.9063864483585,0.449349865520763,-5.83423249276242,0,0,0
